alpha,beta,mc_run,distance_mean,distance_std,a1_acc_mean,a1_acc_std,a2_acc_mean,a2_acc_std,scenario_time,scenario_time_std,confidence_mean,confidence_std
1.000000000000000056e-01,2.500000000000000000e-01,1.400000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.079999999999997762e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,1.500000000000000000e+01,6.955854626543685804e+00,3.331351644470602336e-02,1.541883748596559300e+00,8.607702068860452194e-01,4.144693823885833517e+00,2.839674898552456028e+00,8.699999999999985079e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,1.600000000000000000e+01,6.944726044940495946e+00,2.266110130295603126e-02,1.487220956942439498e+00,9.761208284358776632e-01,4.552531468090250222e+00,2.956487268119324607e+00,6.699999999999992184e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,1.700000000000000000e+01,6.957891111051905497e+00,3.632107741679523050e-02,1.320323397195786397e+00,9.437630045976497239e-01,4.307429937139984233e+00,2.716832035726653771e+00,6.999999999999991118e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,1.800000000000000000e+01,6.966917315682880307e+00,3.988386966727315575e-02,1.561848881051866922e+00,9.528068468627203247e-01,4.528952704286852260e+00,2.890224822445807806e+00,6.599999999999992539e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,1.900000000000000000e+01,6.957722884901977878e+00,2.815939199948894189e-02,1.514343946063846813e+00,8.965560491388144815e-01,4.419544936600834362e+00,2.638554357855964927e+00,6.799999999999991829e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,2.000000000000000000e+01,6.950362090207591770e+00,2.701203562129388114e-02,1.582813360780402245e+00,9.009402031088598051e-01,4.593609597294857849e+00,3.022369453346873680e+00,6.699999999999992184e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,2.100000000000000000e+01,6.949054571094626098e+00,1.895389453319242662e-02,1.424580933337859179e+00,7.714422175336601573e-01,4.556980602879409759e+00,2.782798874094188246e+00,6.599999999999992539e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,2.200000000000000000e+01,6.946787632641907351e+00,2.217063645581963255e-02,1.417651121853847895e+00,9.278780278248829338e-01,4.614398883628420656e+00,3.194681952918064116e+00,6.699999999999992184e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,2.300000000000000000e+01,6.966487601621816239e+00,4.648119357872751434e-02,1.528975611540636992e+00,1.011930441205081577e+00,4.429499556943667038e+00,3.128481708996865951e+00,8.799999999999984723e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,2.400000000000000000e+01,6.962841714348053657e+00,4.069055696214825268e-02,1.726258935020528407e+00,9.630860785330758178e-01,4.728104018541221087e+00,3.189898785840339368e+00,6.599999999999992539e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,2.500000000000000000e+01,6.946662987365812114e+00,2.518644779758744817e-02,1.512521479704570293e+00,9.578310158234667471e-01,4.778064464355567864e+00,3.280539636144519378e+00,6.799999999999991829e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,2.600000000000000000e+01,6.961490317867087718e+00,4.526307455201789703e-02,1.582732836651085551e+00,8.932718217169240971e-01,4.559250528844130734e+00,2.962388093309638482e+00,7.299999999999990052e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,2.700000000000000000e+01,6.960636321824799744e+00,4.135996302155438287e-02,1.584283106967842469e+00,8.814779045229841348e-01,4.289622357867051150e+00,2.876076422871046478e+00,8.699999999999985079e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,2.800000000000000000e+01,6.954226463428431870e+00,3.313998529040902002e-02,1.431404786647245020e+00,8.289088702232070283e-01,4.355238496846241425e+00,2.995679895079002009e+00,8.599999999999985434e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,2.900000000000000000e+01,6.952876970292111380e+00,2.679831113734088346e-02,1.508644495643967520e+00,9.504302702184200813e-01,4.610974764194079256e+00,2.801435499804591611e+00,6.699999999999992184e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,3.000000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.259999999999997122e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,3.100000000000000000e+01,6.960503362940264616e+00,3.615588259472016924e-02,1.249683911941871672e+00,8.920676250534801399e-01,3.934542212562767372e+00,2.775984588699178968e+00,8.799999999999984723e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,3.200000000000000000e+01,6.955823169360279223e+00,2.923752324702360086e-02,1.482468817437865960e+00,9.346005529216876440e-01,4.175583837517881314e+00,2.578079588130531619e+00,8.499999999999985789e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,3.300000000000000000e+01,6.954993132490162822e+00,3.765413029220261720e-02,1.419245991546359775e+00,8.392885125149186498e-01,4.343167876112721260e+00,2.810018702594498041e+00,9.199999999999983302e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,3.400000000000000000e+01,6.959789010320720948e+00,4.016103285183240251e-02,1.420585355251982929e+00,8.838628760014483055e-01,4.311075972578002791e+00,2.998846031274057911e+00,8.399999999999986144e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,3.500000000000000000e+01,6.951271877847183589e+00,2.897328553190632594e-02,1.596195577521749343e+00,8.978373983418489468e-01,4.607435297137432606e+00,2.963496547624892674e+00,6.599999999999992539e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,3.600000000000000000e+01,6.947918895853165466e+00,2.420067495207883085e-02,1.355034726852440974e+00,8.026635353868077916e-01,4.474096353709548168e+00,2.906712180062980710e+00,6.799999999999991829e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,3.700000000000000000e+01,6.969379684082874782e+00,4.722464880546655558e-02,1.534648653449714795e+00,8.932195917719197853e-01,4.278101129877357245e+00,3.057645147260017460e+00,8.999999999999984013e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,3.800000000000000000e+01,6.954112069379172034e+00,2.463517340539690681e-02,1.462258668318189736e+00,1.056873361726905491e+00,4.778724057692969929e+00,2.572731701772299484e+00,6.499999999999992895e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,3.900000000000000000e+01,6.948662808101526700e+00,2.191423304902118466e-02,1.460240940393598974e+00,7.503883608452387444e-01,4.695805381576102278e+00,3.212697311323574834e+00,6.599999999999992539e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,4.000000000000000000e+01,6.950183401590548371e+00,3.001752229898439067e-02,1.354466429494685542e+00,9.125988960697477559e-01,4.423841921116844489e+00,2.774287013958636194e+00,6.999999999999991118e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,4.100000000000000000e+01,6.954488838843181142e+00,3.048121870858588878e-02,1.560515811122496377e+00,8.495668426747617907e-01,4.724545339808504885e+00,3.163621398235838988e+00,6.499999999999992895e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,4.200000000000000000e+01,6.960921620126145015e+00,3.995896456302871352e-02,1.490756324493597296e+00,9.145938187411859488e-01,4.356285332655594367e+00,3.194825265278351090e+00,8.899999999999984368e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,4.300000000000000000e+01,6.956096377287139809e+00,3.220382333020824911e-02,1.494691345651928849e+00,8.610651089281449178e-01,4.696037499413502125e+00,2.791683829291252916e+00,6.799999999999991829e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,4.400000000000000000e+01,6.958151981372114214e+00,3.910561957512000142e-02,1.713991517409980236e+00,9.742197768600837637e-01,5.206379562538503869e+00,3.736225921600957456e+00,6.999999999999991118e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,4.500000000000000000e+01,6.953106838874276718e+00,3.177801854081824251e-02,1.460850875656210635e+00,8.800725260365499514e-01,4.134087114245036609e+00,2.870728187068139814e+00,8.699999999999985079e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,4.600000000000000000e+01,6.959881458191729209e+00,3.648713300792225112e-02,1.461481659625093910e+00,8.104617437930597967e-01,4.148121036136104500e+00,2.845472769987546613e+00,8.799999999999984723e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,4.700000000000000000e+01,6.952418489878747110e+00,2.405978703182691178e-02,1.363136050653651399e+00,9.405605248782504813e-01,4.556559000226177325e+00,2.882970618480761971e+00,6.799999999999991829e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,4.800000000000000000e+01,6.969800933468501825e+00,4.686794734928503847e-02,1.347896473756262203e+00,9.435654746660600001e-01,4.380789139051037395e+00,3.181768337115827627e+00,8.399999999999986144e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,4.900000000000000000e+01,6.961637501267817996e+00,3.399700167645090115e-02,1.592700013946618309e+00,9.840729952970979078e-01,4.441206443573546991e+00,2.686083262524308068e+00,6.699999999999992184e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,5.000000000000000000e+01,6.963107382371233278e+00,4.408507172736060575e-02,1.462669714281140898e+00,8.807308372656360573e-01,4.532368647176540755e+00,3.189184481305967100e+00,8.799999999999984723e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,5.100000000000000000e+01,6.950029565688664590e+00,3.208644828472115296e-02,1.614920718639013097e+00,9.793117803667484855e-01,4.739820582924484604e+00,3.187558431915092250e+00,6.599999999999992539e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,5.200000000000000000e+01,6.954950022241679797e+00,2.682380538861811256e-02,1.306731740740009196e+00,1.025943210331969446e+00,4.594505357834583137e+00,2.712668740595465255e+00,6.699999999999992184e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,5.300000000000000000e+01,6.952018745411693956e+00,3.762732427976658162e-02,1.712154683774105735e+00,1.044519497266009678e+00,4.776186519457128021e+00,3.183580422537534371e+00,6.999999999999991118e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,5.400000000000000000e+01,6.945383581716281896e+00,1.723966183428790946e-02,1.359612835967693778e+00,8.605559745400581662e-01,4.349963744962550116e+00,2.602510996948929733e+00,6.899999999999991473e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,5.500000000000000000e+01,6.958282503690345067e+00,2.849338355934143835e-02,1.537012667200304827e+00,9.715544203378626564e-01,4.598672275080375016e+00,2.739291698886365367e+00,6.599999999999992539e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,5.600000000000000000e+01,6.963113848225881419e+00,4.191066416638642572e-02,1.479031516007621949e+00,9.732836792178143348e-01,4.415742336974886939e+00,3.133115034828839018e+00,8.299999999999986500e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,5.700000000000000000e+01,6.958973610077234362e+00,3.923313585383558788e-02,1.496845609728453264e+00,9.576503664108447778e-01,4.564508808933474882e+00,3.400248467749953374e+00,8.599999999999985434e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,5.800000000000000000e+01,6.951442472143742002e+00,2.885077280870205693e-02,1.463191144439313529e+00,9.038021608619974945e-01,4.319508653446929358e+00,2.915326623166942799e+00,8.599999999999985434e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,5.900000000000000000e+01,6.953599912733169575e+00,2.767892824054294515e-02,1.391008761826579621e+00,8.274247428338421528e-01,4.593840878187986476e+00,2.838695017204794446e+00,6.699999999999992184e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,6.000000000000000000e+01,6.955105957890586943e+00,4.315148331045506186e-02,1.677554895023727788e+00,9.173078251653861148e-01,4.708719030627601221e+00,3.120401755817861833e+00,6.999999999999991118e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,6.100000000000000000e+01,6.951457682216156009e+00,2.758150983801998038e-02,1.495425430326763561e+00,8.813236438790243987e-01,5.006491433796477430e+00,3.399838593773038653e+00,6.799999999999991829e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,6.200000000000000000e+01,6.958455442151205261e+00,3.714232194019573274e-02,1.549546691237817075e+00,8.879264750186219857e-01,4.315156794321975298e+00,2.938259970181508862e+00,6.799999999999991829e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,6.300000000000000000e+01,6.962750895212109548e+00,3.965337744510880752e-02,1.521663345469173256e+00,9.339246814290889098e-01,4.240583928564759297e+00,2.888046576357322426e+00,8.399999999999986144e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.500000000000000000e-01,6.400000000000000000e+01,6.948080084581050642e+00,2.319068444666627649e-02,1.370088853515295524e+00,8.720195186968109358e-01,4.945801399508226837e+00,3.347120362062520282e+00,6.799999999999991829e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
